Filename,Classification,Voltage,Time,CNR,SNR
BiNPs50nm_140Kvp-215mAs_89.tif,BiNPs 50nm,140,215,-2.787372654,-132.1138164
BiNPs50nm_140Kvp-215mAs_90.tif,BiNPs 50nm,140,215,-3.951897449,-397.0806993
BiNPs50nm_140Kvp-215mAs_91.tif,BiNPs 50nm,140,215,-3.278847106,-491.0864679
BiNPs50nm_140Kvp-215mAs_92.tif,BiNPs 50nm,140,215,0.209530651,-0.572024129
BiNPs50nm_140Kvp-215mAs_93.tif,BiNPs 50nm,140,215,6.519834535,116.2856388
BiNPs50nm_140Kvp-215mAs_94.tif,BiNPs 50nm,140,215,-0.75216831,-18.55664368
BiNPs50nm_140Kvp-215mAs_95.tif,BiNPs 50nm,140,215,-15.58101933,-148.3700317
BiNPs50nm_140Kvp-215mAs_96.tif,BiNPs 50nm,140,215,-9.360683869,-103.3177454
BiNPs50nm_140Kvp-215mAs_97.tif,BiNPs 50nm,140,215,-5.749018838,-45.27909739
BiNPs50nm_140Kvp-215mAs_98.tif,BiNPs 50nm,140,215,-10.9959905,-20.43318919
BiNPs50nm_140Kvp-215mAs_99.tif,BiNPs 50nm,140,215,-5.018836192,-484.6187949
BiNPs50nm_140Kvp-215mAs_100.tif,BiNPs 50nm,140,215,-7.821714569,-53.68928901
BiNPs50nm_140Kvp-215mAs_101.tif,BiNPs 50nm,140,215,-4.833973197,-248.7379546
BiNPs50nm_140Kvp-215mAs_102.tif,BiNPs 50nm,140,215,-4.040197435,-196.1604256
BiNPs50nm_140Kvp-215mAs_104.tif,BiNPs 50nm,140,215,-3.654120453,-300.5561432
BiNPs50nm_140Kvp-215mAs_105.tif,BiNPs 50nm,140,215,0.629946277,13.63692055
BiNPs50nm_140Kvp-215mAs_106.tif,BiNPs 50nm,140,215,1.37219955,14.32033411
BiNPs50nm_140Kvp-215mAs_107.tif,BiNPs 50nm,140,215,-9.545816416,-112.8740812
BiNPs50nm_140Kvp-215mAs_108.tif,BiNPs 50nm,140,215,-14.47352113,-121.6438118
BiNPs50nm_140Kvp-215mAs_109.tif,BiNPs 50nm,140,215,-13.96967033,-93.15728162
BiNPs50nm_140Kvp-215mAs_110.tif,BiNPs 50nm,140,215,-22.85553861,-79.53603525
BiNPs50nm_140Kvp-215mAs_111.tif,BiNPs 50nm,140,215,-9.32293051,-148.9291014
BiNPs50nm_140Kvp-215mAs_112.tif,BiNPs 50nm,140,215,-8.613605748,-153.1877447
BiNPs50nm_140Kvp-215mAs_113.tif,BiNPs 50nm,140,215,-6.038386274,-303.2064794
BiNPs50nm_140Kvp-215mAs_114.tif,BiNPs 50nm,140,215,-164.3772176,-108.4334084
BiNPs50nm_140Kvp-215mAs_115.tif,BiNPs 50nm,140,215,-44.122639,-115.6627962
BiNPs50nm_140Kvp-215mAs_116.tif,BiNPs 50nm,140,215,-8.695306432,-147.6370765
BiNPs50nm_140Kvp-215mAs_117.tif,BiNPs 50nm,140,215,-6.017290442,-331.9391516
BiNPs50nm_140Kvp-215mAs_118.tif,BiNPs 50nm,140,215,-0.139561271,-1.00506269
BiNPs50nm_140Kvp-215mAs_119.tif,BiNPs 50nm,140,215,-4.841491642,-53.63500168
BiNPs50nm_140Kvp-215mAs_120.tif,BiNPs 50nm,140,215,-13.65650566,-98.22705702
BiNPs50nm_140Kvp-215mAs_121.tif,BiNPs 50nm,140,215,-14.56396517,-139.8354851
BiNPs50nm_140Kvp-215mAs_122.tif,BiNPs 50nm,140,215,-47.95557799,-143.6267061
BiNPs50nm_140Kvp-215mAs_123.tif,BiNPs 50nm,140,215,-25.54361673,-79.94037995
BiNPs50nm_140Kvp-215mAs_124.tif,BiNPs 50nm,140,215,-9.264296431,-122.0008212
BiNPs50nm_140Kvp-215mAs_125.tif,BiNPs 50nm,140,215,-9.608503208,-181.201327
BiNPs50nm_140Kvp-215mAs_126.tif,BiNPs 50nm,140,215,-15.13933475,-76.06698987
BiNPs50nm_140Kvp-215mAs_127.tif,BiNPs 50nm,140,215,-11.07232453,-140.9296529
BiNPs50nm_140Kvp-215mAs_128.tif,BiNPs 50nm,140,215,-24.07934305,-123.0444173
BiNPs50nm_140Kvp-215mAs_129.tif,BiNPs 50nm,140,215,-7.205822151,-326.2523656
BiNPs50nm_140Kvp-215mAs_130.tif,BiNPs 50nm,140,215,-23.55903474,-255.385025
BiNPs50nm_140Kvp-430mAs_1.tif,BiNPs 50nm,140,430,-3.627025974,-305.0082051
BiNPs50nm_140Kvp-430mAs_2.tif,BiNPs 50nm,140,430,-4.091690598,-439.5112253
BiNPs50nm_140Kvp-430mAs_3.tif,BiNPs 50nm,140,430,-4.708043363,-548.7998281
BiNPs50nm_140Kvp-430mAs_4.tif,BiNPs 50nm,140,430,-4.052271056,-524.902899
BiNPs50nm_140Kvp-430mAs_5.tif,BiNPs 50nm,140,430,-4.188763243,-393.7635902
BiNPs50nm_140Kvp-430mAs_6.tif,BiNPs 50nm,140,430,-3.915218552,-516.4216402
BiNPs50nm_140Kvp-430mAs_7.tif,BiNPs 50nm,140,430,-6.42077147,-693.1577024
BiNPs50nm_140Kvp-430mAs_8.tif,BiNPs 50nm,140,430,-2.961110343,-468.1366912
BiNPs50nm_140Kvp-430mAs_9.tif,BiNPs 50nm,140,430,-2.635064438,-513.1340874
BiNPs50nm_140Kvp-430mAs_10.tif,BiNPs 50nm,140,430,-3.211055018,-497.2555506
BiNPs50nm_140Kvp-430mAs_11.tif,BiNPs 50nm,140,430,-3.119862443,-634.6177961
BiNPs50nm_140Kvp-430mAs_13.tif,BiNPs 50nm,140,430,-5.346456454,-700.0306349
BiNPs50nm_140Kvp-430mAs_14.tif,BiNPs 50nm,140,430,-5.240632707,-619.3445941
BiNPs50nm_140Kvp-430mAs_15.tif,BiNPs 50nm,140,430,-1.951131985,-235.1493878
BiNPs50nm_140Kvp-430mAs_16.tif,BiNPs 50nm,140,430,-2.632852181,-260.3130366
BiNPs50nm_140Kvp-430mAs_17.tif,BiNPs 50nm,140,430,-3.608498802,-116.8701562
BiNPs50nm_140Kvp-430mAs_18.tif,BiNPs 50nm,140,430,-4.995666243,-684.238576
BiNPs50nm_140Kvp-430mAs_19.tif,BiNPs 50nm,140,430,-3.655816638,-533.6623204
BiNPs50nm_140Kvp-430mAs_20.tif,BiNPs 50nm,140,430,-7.847485304,-90.74067448
BiNPs50nm_140Kvp-430mAs_21.tif,BiNPs 50nm,140,430,-4.952838694,-709.7318665
BiNPs50nm_140Kvp-430mAs_22.tif,BiNPs 50nm,140,430,-3.894204871,-686.3059992
BiNPs50nm_140Kvp-430mAs_23.tif,BiNPs 50nm,140,430,-3.026207511,-376.7430926
BiNPs50nm_140Kvp-430mAs_25.tif,BiNPs 50nm,140,430,-5.187328752,-689.258401
BiNPs50nm_140Kvp-430mAs_26.tif,BiNPs 50nm,140,430,-4.599505342,-688.5862834
BiNPs50nm_140Kvp-430mAs_27.tif,BiNPs 50nm,140,430,-4.386043449,-627.6986474
BiNPs50nm_140Kvp-430mAs_28.tif,BiNPs 50nm,140,430,-2.671939043,-400.4401573
BiNPs50nm_140Kvp-430mAs_30.tif,BiNPs 50nm,140,430,-3.05303195,-504.4921595
BiNPs50nm_140Kvp-430mAs_31.tif,BiNPs 50nm,140,430,-3.388023432,-466.1668607
BiNPs50nm_140Kvp-430mAs_36.tif,BiNPs 50nm,140,430,-6.500823268,-654.93165
BiNPs50nm_140Kvp-430mAs_37.tif,BiNPs 50nm,140,430,-4.673580049,-556.0220974
BiNPs50nm_140Kvp-430mAs_38.tif,BiNPs 50nm,140,430,-4.31929117,-496.5940997
BiNPs50nm_140Kvp-430mAs_39.tif,BiNPs 50nm,140,430,-4.728022943,-552.7184633
BiNPs50nm_140Kvp-430mAs_40.tif,BiNPs 50nm,140,430,-3.697321072,-593.7523662
BiNPs50nm_140Kvp-430mAs_41.tif,BiNPs 50nm,140,430,-2.545631769,-369.8867722
BiNPs50nm_140Kvp-430mAs_42.tif,BiNPs 50nm,140,430,-4.810626147,-231.5615572
BiNPs50nm_140Kvp-430mAs_43.tif,BiNPs 50nm,140,430,-4.494133981,-508.5079803
BiNPs50nm_140Kvp-430mAs_44.tif,BiNPs 50nm,140,430,-4.543691817,-523.3831503
BiNPs50nm_140Kvp-430mAs_45.tif,BiNPs 50nm,140,430,-4.064803916,-533.5180806
BiNPs50nm_140Kvp-430mAs_46.tif,BiNPs 50nm,140,430,-4.103745996,-520.7039584
BiNPs50nm_140Kvp-430mAs_47.tif,BiNPs 50nm,140,430,-4.655398455,-519.1615981
BiNPs50nm_140Kvp-430mAs_48.tif,BiNPs 50nm,140,430,-4.104176943,-546.4589211
BiNPs50nm_140Kvp-430mAs_49.tif,BiNPs 50nm,140,430,-4.143265505,-452.0551679
BiNPs50nm_140Kvp-430mAs_50.tif,BiNPs 50nm,140,430,-4.613657707,-376.8335297
BiNPs50nm_140Kvp-430mAs_51.tif,BiNPs 50nm,140,430,-4.906796807,-562.5769832
BiNPs50nm_140Kvp-430mAs_52.tif,BiNPs 50nm,140,430,-5.960065491,-517.515155
BiNPs50nm_140Kvp-430mAs_53.tif,BiNPs 50nm,140,430,-6.485159109,-484.370812
BiNPs50nm_140Kvp-430mAs_54.tif,BiNPs 50nm,140,430,-6.617406279,-477.7406172
BiNPs50nm_140Kvp-430mAs_55.tif,BiNPs 50nm,140,430,-5.649056745,-289.7033314
BiNPs50nm_140Kvp-430mAs_56.tif,BiNPs 50nm,140,430,-5.858476626,-429.691829
BiNPs50nm_140Kvp-430mAs_57.tif,BiNPs 50nm,140,430,-6.322717512,-456.4636368
BiNPs50nm_140Kvp-430mAs_58.tif,BiNPs 50nm,140,430,-5.682948055,-388.9959751
BiNPs50nm_140Kvp-430mAs_59.tif,BiNPs 50nm,140,430,-7.285475881,-521.3916135
BiNPs50nm_140Kvp-430mAs_60.tif,BiNPs 50nm,140,430,-8.383805286,-562.1812557
BiNPs50nm_140Kvp-430mAs_61.tif,BiNPs 50nm,140,430,-7.030871635,-569.9770453
BiNPs50nm_140Kvp-430mAs_62.tif,BiNPs 50nm,140,430,-17.90303378,-227.2193393
BiNPs50nm_140Kvp-430mAs_63.tif,BiNPs 50nm,140,430,-6.071830986,-585.4426199
BiNPs50nm_140Kvp-430mAs_64.tif,BiNPs 50nm,140,430,-7.296223897,-658.5262168
BiNPs50nm_140Kvp-430mAs_65.tif,BiNPs 50nm,140,430,-10.48199134,-685.179699
BiNPs50nm_140Kvp-430mAs_66.tif,BiNPs 50nm,140,430,-2.118716585,-300.7523263
BiNPs50nm_140Kvp-430mAs_67.tif,BiNPs 50nm,140,430,-4.193986199,-356.8732109
BiNPs50nm_140Kvp-430mAs_68.tif,BiNPs 50nm,140,430,-33.91235252,-114.8790864
BiNPs50nm_140Kvp-430mAs_69.tif,BiNPs 50nm,140,430,-5.744234297,-540.4638348
BiNPs50nm_140Kvp-430mAs_70.tif,BiNPs 50nm,140,430,-1.897969761,-289.103749
BiNPs50nm_140Kvp-430mAs_71.tif,BiNPs 50nm,140,430,-3.903388704,-416.321856
BiNPs50nm_140Kvp-430mAs_72.tif,BiNPs 50nm,140,430,-6.685139362,-253.8549543
BiNPs50nm_140Kvp-430mAs_73.tif,BiNPs 50nm,140,430,-3.412331694,-349.6859733
BiNPs50nm_140Kvp-430mAs_74.tif,BiNPs 50nm,140,430,-5.503181528,-576.8679717
BiNPs50nm_140Kvp-430mAs_75.tif,BiNPs 50nm,140,430,-5.215585588,-539.5118808
BiNPs50nm_140Kvp-430mAs_76.tif,BiNPs 50nm,140,430,-5.557694946,-568.9011624
BiNPs50nm_140Kvp-430mAs_77.tif,BiNPs 50nm,140,430,-5.220889156,-675.3859096
BiNPs50nm_140Kvp-430mAs_78.tif,BiNPs 50nm,140,430,-9.099834738,-701.329797
BiNPs50nm_140Kvp-430mAs_79.tif,BiNPs 50nm,140,430,-5.361010029,-508.7936671
BiNPs50nm_140Kvp-430mAs_80.tif,BiNPs 50nm,140,430,-7.182780259,-621.6364978
BiNPs50nm_140Kvp-430mAs_81.tif,BiNPs 50nm,140,430,-14.83724451,-179.8724341
BiNPs50nm_140Kvp-430mAs_82.tif,BiNPs 50nm,140,430,-3.465978061,-571.2480593
BiNPs50nm_140Kvp-430mAs_83.tif,BiNPs 50nm,140,430,-3.517816686,-544.279624
BiNPs50nm_140Kvp-430mAs_84.tif,BiNPs 50nm,140,430,-4.250238126,-370.4491724
BiNPs50nm_140Kvp-430mAs_85.tif,BiNPs 50nm,140,430,-11.11744033,-264.9701157
BiNPs50nm_140Kvp-430mAs_86.tif,BiNPs 50nm,140,430,-6.793408187,-289.6074664
BiNPs50nm_140Kvp-430mAs_87.tif,BiNPs 50nm,140,430,-6.241153317,-624.964518
BiNPs50nm_140Kvp-430mAs_88.tif,BiNPs 50nm,140,430,-3.381025885,-542.7587761
BiNPs50nm_140Kvp-430mAs_89.tif,BiNPs 50nm,140,430,-4.519299047,-572.1014895
BiNPs50nm_140Kvp-430mAs_90.tif,BiNPs 50nm,140,430,-11.64015769,-685.1515046
BiNPs50nm_140Kvp-430mAs_91.tif,BiNPs 50nm,140,430,-9.652731768,-654.7557605
BiNPs50nm_140Kvp-430mAs_92.tif,BiNPs 50nm,140,430,-3.560304669,-506.6693126
BiNPs50nm_140Kvp-430mAs_93.tif,BiNPs 50nm,140,430,-21.28732599,-215.9293265
BiNPs50nm_140Kvp-430mAs_94.tif,BiNPs 50nm,140,430,-3.347658912,-119.5460065
BiNPs50nm_140Kvp-430mAs_95.tif,BiNPs 50nm,140,430,-9.016182638,-203.7074828
BiNPs50nm_140Kvp-430mAs_96.tif,BiNPs 50nm,140,430,-4.741558429,-453.8050364
BiNPs50nm_140Kvp-430mAs_97.tif,BiNPs 50nm,140,430,-5.906063792,-18.77183833
BiNPs50nm_140Kvp-430mAs_98.tif,BiNPs 50nm,140,430,-55.12264847,-272.3464209
BiNPs50nm_140Kvp-430mAs_99.tif,BiNPs 50nm,140,430,-6.394293843,-548.530248
BiNPs50nm_140Kvp-430mAs_100.tif,BiNPs 50nm,140,430,-7.408066279,-475.1353828
BiNPs50nm_140Kvp-430mAs_101.tif,BiNPs 50nm,140,430,-7.959820692,-593.5785357
BiNPs50nm_140Kvp-430mAs_102.tif,BiNPs 50nm,140,430,-8.417127107,-634.2109301
BiNPs50nm_140Kvp-430mAs_103.tif,BiNPs 50nm,140,430,-10.32931259,-611.1230632
BiNPs50nm_140Kvp-430mAs_104.tif,BiNPs 50nm,140,430,-18.51829848,-672.2691748
BiNPs50nm_140Kvp-430mAs_105.tif,BiNPs 50nm,140,430,-4.375172867,-494.9626627
BiNPs50nm_140Kvp-430mAs_106.tif,BiNPs 50nm,140,430,-8.192305009,-438.5973365
BiNPs50nm_140Kvp-430mAs_107.tif,BiNPs 50nm,140,430,-10.41330105,-144.3078352
BiNPs50nm_140Kvp-430mAs_108.tif,BiNPs 50nm,140,430,-5.904329427,-30.18544444
BiNPs50nm_140Kvp-430mAs_109.tif,BiNPs 50nm,140,430,-10.42115914,-374.7435572
BiNPs50nm_140Kvp-430mAs_110.tif,BiNPs 50nm,140,430,-11.16599138,-371.8925681
BiNPs50nm_140Kvp-430mAs_111.tif,BiNPs 50nm,140,430,-9.338910796,-456.9949803
BiNPs50nm_140Kvp-430mAs_112.tif,BiNPs 50nm,140,430,-17.16230304,-501.1608854
BiNPs50nm_140Kvp-430mAs_113.tif,BiNPs 50nm,140,430,-9.10196387,-532.4526356
BiNPs50nm_140Kvp-430mAs_114.tif,BiNPs 50nm,140,430,-31.044909,-566.4449113
BiNPs50nm_140Kvp-430mAs_115.tif,BiNPs 50nm,140,430,-56.87123334,-464.4210526
BiNPs50nm_140Kvp-430mAs_117.tif,BiNPs 50nm,140,430,-39.536681,-435.452806
BiNPs50nm_140Kvp-430mAs_118.tif,BiNPs 50nm,140,430,-16.69667374,-491.1510748
BiNPs50nm_140Kvp-430mAs_119.tif,BiNPs 50nm,140,430,-16.66880628,-482.4123448
BiNPs50nm_140Kvp-430mAs_120.tif,BiNPs 50nm,140,430,-26.89873838,-330.6135605
BiNPs50nm_140Kvp-430mAs_121.tif,BiNPs 50nm,140,430,-6.758726702,-61.22985875
BiNPs50nm_140Kvp-430mAs_122.tif,BiNPs 50nm,140,430,-19.84422017,-455.3169142
BiNPs50nm_140Kvp-430mAs_123.tif,BiNPs 50nm,140,430,-29.40085584,-459.374447
BiNPs50nm_140Kvp-430mAs_124.tif,BiNPs 50nm,140,430,-18.81032413,-576.7475961
BiNPs50nm_140Kvp-430mAs_125.tif,BiNPs 50nm,140,430,-19.56984714,-490.3534069
BiNPs50nm_140Kvp-430mAs_126.tif,BiNPs 50nm,140,430,-7.166069403,-272.1067803
BiNPs50nm_140Kvp-430mAs_127.tif,BiNPs 50nm,140,430,-2.031546225,-322.0341494
BiNPs50nm_140Kvp-430mAs_128.tif,BiNPs 50nm,140,430,-17.54352303,-547.1157397
BiNPs50nm_140Kvp-430mAs_129.tif,BiNPs 50nm,140,430,-50.73932745,-645.2503908
BiNPs50nm_140Kvp-430mAs_130.tif,BiNPs 50nm,140,430,-101.4907573,-475.2457323
BiNPs100nm_80Kvp-215mAs_1.tif,BiNPs 100nm,80,215,-0.948117216,-123.5499253
BiNPs100nm_80Kvp-215mAs_2.tif,BiNPs 100nm,80,215,-0.845861484,-116.8595494
BiNPs100nm_80Kvp-215mAs_3.tif,BiNPs 100nm,80,215,-0.82298544,-72.60894681
BiNPs100nm_80Kvp-215mAs_4.tif,BiNPs 100nm,80,215,-1.021161021,-120.5497808
BiNPs100nm_80Kvp-215mAs_5.tif,BiNPs 100nm,80,215,-0.926098794,-103.6786714
BiNPs100nm_80Kvp-215mAs_6.tif,BiNPs 100nm,80,215,-0.901935166,-67.95758453
BiNPs100nm_80Kvp-215mAs_7.tif,BiNPs 100nm,80,215,-0.975112324,-95.19781353
BiNPs100nm_80Kvp-215mAs_8.tif,BiNPs 100nm,80,215,-1.038554881,-181.6346336
BiNPs100nm_80Kvp-215mAs_9.tif,BiNPs 100nm,80,215,-1.080783381,-237.3468175
BiNPs100nm_80Kvp-215mAs_10.tif,BiNPs 100nm,80,215,-0.979705997,-184.0437143
BiNPs100nm_80Kvp-215mAs_11.tif,BiNPs 100nm,80,215,-1.092014778,-76.68823909
BiNPs100nm_80Kvp-215mAs_12.tif,BiNPs 100nm,80,215,-1.0248831,-188.2878013
BiNPs100nm_80Kvp-215mAs_13.tif,BiNPs 100nm,80,215,-1.00309724,-190.1815704
BiNPs100nm_80Kvp-215mAs_14.tif,BiNPs 100nm,80,215,-0.5368721,-35.59653109
BiNPs100nm_80Kvp-215mAs_15.tif,BiNPs 100nm,80,215,-0.596590691,-30.33222257
BiNPs100nm_80Kvp-215mAs_16.tif,BiNPs 100nm,80,215,-0.716790132,-85.16766947
BiNPs100nm_80Kvp-215mAs_17.tif,BiNPs 100nm,80,215,-0.677949791,-63.41925356
BiNPs100nm_80Kvp-215mAs_18.tif,BiNPs 100nm,80,215,-0.918383555,-96.0645098
BiNPs100nm_80Kvp-215mAs_19.tif,BiNPs 100nm,80,215,-0.806695538,-102.9028142
BiNPs100nm_80Kvp-215mAs_20.tif,BiNPs 100nm,80,215,-0.929697955,-73.8071679
BiNPs100nm_80Kvp-215mAs_21.tif,BiNPs 100nm,80,215,-0.830900567,-77.8235148
BiNPs100nm_80Kvp-215mAs_22.tif,BiNPs 100nm,80,215,-0.840782277,-195.78446
BiNPs100nm_80Kvp-215mAs_23.tif,BiNPs 100nm,80,215,-0.983081728,-46.45198632
BiNPs100nm_80Kvp-215mAs_24.tif,BiNPs 100nm,80,215,-0.769993934,-136.9142366
BiNPs100nm_80Kvp-215mAs_25.tif,BiNPs 100nm,80,215,-0.736589994,-93.39809739
BiNPs100nm_80Kvp-215mAs_26.tif,BiNPs 100nm,80,215,-0.716873632,-50.52731896
BiNPs100nm_80Kvp-215mAs_27.tif,BiNPs 100nm,80,215,0.080355774,1.486734182
BiNPs100nm_80Kvp-215mAs_28.tif,BiNPs 100nm,80,215,0.198189714,1.750867457
BiNPs100nm_80Kvp-215mAs_29.tif,BiNPs 100nm,80,215,-0.566502027,-39.47543902
BiNPs100nm_80Kvp-215mAs_30.tif,BiNPs 100nm,80,215,-0.732168038,-48.45002972
BiNPs100nm_80Kvp-215mAs_31.tif,BiNPs 100nm,80,215,-1.718804235,-36.74255212
BiNPs100nm_80Kvp-215mAs_32.tif,BiNPs 100nm,80,215,-2.358465077,-60.1171229
BiNPs100nm_80Kvp-215mAs_33.tif,BiNPs 100nm,80,215,-3.502667214,-60.10575873
BiNPs100nm_80Kvp-215mAs_34.tif,BiNPs 100nm,80,215,-2.80498371,-73.45003189
BiNPs100nm_80Kvp-215mAs_35.tif,BiNPs 100nm,80,215,-0.945139929,-96.20231933
BiNPs100nm_80Kvp-215mAs_36.tif,BiNPs 100nm,80,215,-0.731534146,-125.8046813
BiNPs100nm_80Kvp-215mAs_37.tif,BiNPs 100nm,80,215,-0.81431873,-59.29001548
BiNPs100nm_80Kvp-215mAs_38.tif,BiNPs 100nm,80,215,-1.290188665,-30.9670712
BiNPs100nm_80Kvp-215mAs_39.tif,BiNPs 100nm,80,215,-1.563101193,-12.11291775
BiNPs100nm_80Kvp-215mAs_40.tif,BiNPs 100nm,80,215,-0.144574,-4.796028426
BiNPs100nm_80Kvp-215mAs_41.tif,BiNPs 100nm,80,215,0.189182838,4.58291236
BiNPs100nm_80Kvp-215mAs_42.tif,BiNPs 100nm,80,215,-0.562813469,-51.30221301
BiNPs100nm_80Kvp-215mAs_43.tif,BiNPs 100nm,80,215,-2.368976167,-38.72719453
BiNPs100nm_80Kvp-215mAs_44.tif,BiNPs 100nm,80,215,-4.153722923,-55.96590427
BiNPs100nm_80Kvp-215mAs_45.tif,BiNPs 100nm,80,215,-4.987670851,-82.09237329
BiNPs100nm_80Kvp-215mAs_46.tif,BiNPs 100nm,80,215,-7.706384275,-88.60750218
BiNPs100nm_80Kvp-215mAs_47.tif,BiNPs 100nm,80,215,-7.756184896,-84.36227912
BiNPs100nm_80Kvp-215mAs_48.tif,BiNPs 100nm,80,215,-11.97448479,-59.4833885
BiNPs100nm_80Kvp-215mAs_49.tif,BiNPs 100nm,80,215,-7.257454943,-48.49746493
BiNPs100nm_80Kvp-215mAs_50.tif,BiNPs 100nm,80,215,-4.66702047,-53.30611979
BiNPs100nm_80Kvp-215mAs_51.tif,BiNPs 100nm,80,215,-5.915456874,-23.78692907
BiNPs100nm_80Kvp-215mAs_52.tif,BiNPs 100nm,80,215,-1.332217106,-14.89208975
BiNPs100nm_80Kvp-215mAs_53.tif,BiNPs 100nm,80,215,2.042208569,18.34877544
BiNPs100nm_80Kvp-215mAs_54.tif,BiNPs 100nm,80,215,0.283756197,3.37627312
BiNPs100nm_80Kvp-215mAs_55.tif,BiNPs 100nm,80,215,0.546409948,6.230034091
BiNPs100nm_80Kvp-215mAs_56.tif,BiNPs 100nm,80,215,-0.658252934,-12.20996389
BiNPs100nm_80Kvp-215mAs_57.tif,BiNPs 100nm,80,215,-0.553138015,-6.96273795
BiNPs100nm_80Kvp-215mAs_58.tif,BiNPs 100nm,80,215,-9.130732033,-47.54913483
BiNPs100nm_80Kvp-215mAs_59.tif,BiNPs 100nm,80,215,-11.21371631,-77.23231734
BiNPs100nm_80Kvp-215mAs_60.tif,BiNPs 100nm,80,215,-14.18973359,-48.06141001
BiNPs100nm_80Kvp-215mAs_61.tif,BiNPs 100nm,80,215,-5.08595732,-28.58070927
BiNPs100nm_80Kvp-215mAs_62.tif,BiNPs 100nm,80,215,-3.696789996,-21.75615564
BiNPs100nm_80Kvp-215mAs_63.tif,BiNPs 100nm,80,215,-1.800711322,-9.185309963
BiNPs100nm_80Kvp-215mAs_64.tif,BiNPs 100nm,80,215,2.414636189,28.58450584
BiNPs100nm_80Kvp-215mAs_65.tif,BiNPs 100nm,80,215,3.247460688,39.88341689
BiNPs100nm_80Kvp-215mAs_66.tif,BiNPs 100nm,80,215,10.3628453,68.76047921
BiNPs100nm_80Kvp-215mAs_67.tif,BiNPs 100nm,80,215,8.085127692,74.45985885
BiNPs100nm_80Kvp-215mAs_68.tif,BiNPs 100nm,80,215,7.516110924,61.55643382
BiNPs100nm_80Kvp-215mAs_69.tif,BiNPs 100nm,80,215,3.372285887,35.66431167
BiNPs100nm_80Kvp-215mAs_70.tif,BiNPs 100nm,80,215,1.150286085,40.94362195
BiNPs100nm_80Kvp-215mAs_71.tif,BiNPs 100nm,80,215,-1.601837049,-48.12998316
BiNPs100nm_80Kvp-215mAs_72.tif,BiNPs 100nm,80,215,-2.471482025,-84.41069402
BiNPs100nm_80Kvp-215mAs_73.tif,BiNPs 100nm,80,215,-2.128116765,-62.02961606
BiNPs100nm_80Kvp-215mAs_74.tif,BiNPs 100nm,80,215,-0.905717461,-51.33342529
BiNPs100nm_80Kvp-215mAs_75.tif,BiNPs 100nm,80,215,0.680531776,8.141063173
BiNPs100nm_80Kvp-215mAs_76.tif,BiNPs 100nm,80,215,1.89461135,7.490259189
BiNPs100nm_80Kvp-215mAs_77.tif,BiNPs 100nm,80,215,2.619733466,24.54453627
BiNPs100nm_80Kvp-215mAs_78.tif,BiNPs 100nm,80,215,6.448132326,52.72587393
BiNPs100nm_80Kvp-215mAs_79.tif,BiNPs 100nm,80,215,10.03156099,60.53224883
BiNPs100nm_80Kvp-215mAs_80.tif,BiNPs 100nm,80,215,16.21866115,49.13231412
BiNPs100nm_80Kvp-215mAs_81.tif,BiNPs 100nm,80,215,7.861763022,41.06918527
BiNPs100nm_80Kvp-215mAs_82.tif,BiNPs 100nm,80,215,6.958137418,39.08319892
BiNPs100nm_80Kvp-215mAs_83.tif,BiNPs 100nm,80,215,0.597848558,14.87173009
BiNPs100nm_80Kvp-215mAs_84.tif,BiNPs 100nm,80,215,-0.841909586,-12.69957474
BiNPs100nm_80Kvp-215mAs_85.tif,BiNPs 100nm,80,215,-1.512273811,-17.60226316
BiNPs100nm_80Kvp-215mAs_86.tif,BiNPs 100nm,80,215,4.118216239,37.65464499
BiNPs100nm_80Kvp-215mAs_87.tif,BiNPs 100nm,80,215,6.339634941,39.04656123
BiNPs100nm_80Kvp-215mAs_88.tif,BiNPs 100nm,80,215,2.838602717,93.7943832
BiNPs100nm_80Kvp-215mAs_89.tif,BiNPs 100nm,80,215,8.269476937,57.21187486
BiNPs100nm_80Kvp-215mAs_90.tif,BiNPs 100nm,80,215,14.35185185,78.35063848
BiNPs100nm_80Kvp-215mAs_91.tif,BiNPs 100nm,80,215,12.1631366,91.05087749
BiNPs100nm_80Kvp-215mAs_92.tif,BiNPs 100nm,80,215,6.628896992,61.88084971
BiNPs100nm_80Kvp-215mAs_93.tif,BiNPs 100nm,80,215,5.130580184,61.0362599
BiNPs100nm_80Kvp-215mAs_94.tif,BiNPs 100nm,80,215,4.990050563,57.40348822
BiNPs100nm_80Kvp-215mAs_95.tif,BiNPs 100nm,80,215,6.635654672,42.78013393
BiNPs100nm_80Kvp-215mAs_96.tif,BiNPs 100nm,80,215,3.22605364,12.78636358
BiNPs100nm_80Kvp-215mAs_97.tif,BiNPs 100nm,80,215,1.605693146,1.124407252
BiNPs100nm_80Kvp-215mAs_98.tif,BiNPs 100nm,80,215,6.906938776,30.20868727
BiNPs100nm_80Kvp-215mAs_99.tif,BiNPs 100nm,80,215,12.90897884,115.9455946
BiNPs100nm_80Kvp-215mAs_100.tif,BiNPs 100nm,80,215,18.41388086,141.7678428
BiNPs100nm_80Kvp-215mAs_101.tif,BiNPs 100nm,80,215,16.46423823,101.7985382
BiNPs100nm_80Kvp-215mAs_102.tif,BiNPs 100nm,80,215,7.85243881,75.75454722
