Absolute File Name,Filename,Image No,Amplification,Classification,Voltage,Time,CNR,SNR
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_100Kvp-430mAs_114.tif,BiNPs50nm_100Kvp-430mAs_114.tif,114,100Kvp-430mAs,BiNPs 50nm,100,430,-941,-628.2157649
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_100Kvp-430mAs_115.tif,BiNPs50nm_100Kvp-430mAs_115.tif,115,100Kvp-430mAs,BiNPs 50nm,100,430,-358.7894536,-445.4227124
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_100Kvp-430mAs_116.tif,BiNPs50nm_100Kvp-430mAs_116.tif,116,100Kvp-430mAs,BiNPs 50nm,100,430,-475.878467,-527.9289681
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_100Kvp-430mAs_117.tif,BiNPs50nm_100Kvp-430mAs_117.tif,117,100Kvp-430mAs,BiNPs 50nm,100,430,-349.5093647,-410.2525057
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_100Kvp-430mAs_118.tif,BiNPs50nm_100Kvp-430mAs_118.tif,118,100Kvp-430mAs,BiNPs 50nm,100,430,-333.9127013,-679.4392148
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_100Kvp-430mAs_119.tif,BiNPs50nm_100Kvp-430mAs_119.tif,119,100Kvp-430mAs,BiNPs 50nm,100,430,-360.9640765,-308.7940368
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_100Kvp-430mAs_120.tif,BiNPs50nm_100Kvp-430mAs_120.tif,120,100Kvp-430mAs,BiNPs 50nm,100,430,-431.8932584,-322.127123
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_100Kvp-430mAs_121.tif,BiNPs50nm_100Kvp-430mAs_121.tif,121,100Kvp-430mAs,BiNPs 50nm,100,430,-24.78886958,-289.0129394
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_100Kvp-430mAs_122.tif,BiNPs50nm_100Kvp-430mAs_122.tif,122,100Kvp-430mAs,BiNPs 50nm,100,430,-978.9251844,-303.9358108
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_100Kvp-430mAs_123.tif,BiNPs50nm_100Kvp-430mAs_123.tif,123,100Kvp-430mAs,BiNPs 50nm,100,430,-513.0794956,-446.6932205
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_100Kvp-430mAs_124.tif,BiNPs50nm_100Kvp-430mAs_124.tif,124,100Kvp-430mAs,BiNPs 50nm,100,430,-523.1740823,-401.6612396
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_100Kvp-430mAs_125.tif,BiNPs50nm_100Kvp-430mAs_125.tif,125,100Kvp-430mAs,BiNPs 50nm,100,430,-589.3864916,-435.7807316
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_100Kvp-430mAs_126.tif,BiNPs50nm_100Kvp-430mAs_126.tif,126,100Kvp-430mAs,BiNPs 50nm,100,430,-411.4260407,-324.2934363
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_100Kvp-430mAs_127.tif,BiNPs50nm_100Kvp-430mAs_127.tif,127,100Kvp-430mAs,BiNPs 50nm,100,430,-37.8566256,-703.0853451
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_100Kvp-430mAs_128.tif,BiNPs50nm_100Kvp-430mAs_128.tif,128,100Kvp-430mAs,BiNPs 50nm,100,430,-395.0571548,-578.8521942
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_100Kvp-430mAs_129.tif,BiNPs50nm_100Kvp-430mAs_129.tif,129,100Kvp-430mAs,BiNPs 50nm,100,430,-329.0557103,-671.6503645
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_100Kvp-430mAs_130.tif,BiNPs50nm_100Kvp-430mAs_130.tif,130,100Kvp-430mAs,BiNPs 50nm,100,430,-184.8680636,-256.4905861
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_1.tif,BiNPs50nm_120Kvp-215mAs_1.tif,1,120Kvp-215mAs,BiNPs 50nm,120,215,-15.60885502,-737.1580568
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_2.tif,BiNPs50nm_120Kvp-215mAs_2.tif,2,120Kvp-215mAs,BiNPs 50nm,120,215,-14.33951021,-766.0716319
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_3.tif,BiNPs50nm_120Kvp-215mAs_3.tif,3,120Kvp-215mAs,BiNPs 50nm,120,215,-12.96495049,-768.8932743
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_4.tif,BiNPs50nm_120Kvp-215mAs_4.tif,4,120Kvp-215mAs,BiNPs 50nm,120,215,-11.58074901,-764.6592738
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_5.tif,BiNPs50nm_120Kvp-215mAs_5.tif,5,120Kvp-215mAs,BiNPs 50nm,120,215,-14.23027737,-770.2335675
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_6.tif,BiNPs50nm_120Kvp-215mAs_6.tif,6,120Kvp-215mAs,BiNPs 50nm,120,215,-11.15552789,-806.8960987
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_7.tif,BiNPs50nm_120Kvp-215mAs_7.tif,7,120Kvp-215mAs,BiNPs 50nm,120,215,-14.89725112,-814.1004125
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_8.tif,BiNPs50nm_120Kvp-215mAs_8.tif,8,120Kvp-215mAs,BiNPs 50nm,120,215,-11.55480099,-826.1674456
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_9.tif,BiNPs50nm_120Kvp-215mAs_9.tif,9,120Kvp-215mAs,BiNPs 50nm,120,215,-11.19780926,-840.1002709
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_10.tif,BiNPs50nm_120Kvp-215mAs_10.tif,10,120Kvp-215mAs,BiNPs 50nm,120,215,-18.14744115,-858.8583072
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_11.tif,BiNPs50nm_120Kvp-215mAs_11.tif,11,120Kvp-215mAs,BiNPs 50nm,120,215,-16.75067049,-848.0662642
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_12.tif,BiNPs50nm_120Kvp-215mAs_12.tif,12,120Kvp-215mAs,BiNPs 50nm,120,215,-31.95221191,-837.3759268
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_13.tif,BiNPs50nm_120Kvp-215mAs_13.tif,13,120Kvp-215mAs,BiNPs 50nm,120,215,-52.88392066,-833.7176951
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_14.tif,BiNPs50nm_120Kvp-215mAs_14.tif,14,120Kvp-215mAs,BiNPs 50nm,120,215,-14.87355098,-805.4190297
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_15.tif,BiNPs50nm_120Kvp-215mAs_15.tif,15,120Kvp-215mAs,BiNPs 50nm,120,215,-8.431323345,-776.3363841
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_16.tif,BiNPs50nm_120Kvp-215mAs_16.tif,16,120Kvp-215mAs,BiNPs 50nm,120,215,-8.880536131,-777.5817373
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_17.tif,BiNPs50nm_120Kvp-215mAs_17.tif,17,120Kvp-215mAs,BiNPs 50nm,120,215,-7.210664956,-733.3125703
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_18.tif,BiNPs50nm_120Kvp-215mAs_18.tif,18,120Kvp-215mAs,BiNPs 50nm,120,215,-13.10565451,-811.2037199
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_19.tif,BiNPs50nm_120Kvp-215mAs_19.tif,19,120Kvp-215mAs,BiNPs 50nm,120,215,-14.74479051,-834.684076
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_20.tif,BiNPs50nm_120Kvp-215mAs_20.tif,20,120Kvp-215mAs,BiNPs 50nm,120,215,-7.610992287,-694.4797805
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_21.tif,BiNPs50nm_120Kvp-215mAs_21.tif,21,120Kvp-215mAs,BiNPs 50nm,120,215,-17.68367224,-790.7673319
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_22.tif,BiNPs50nm_120Kvp-215mAs_22.tif,22,120Kvp-215mAs,BiNPs 50nm,120,215,-17.75086588,-878.8389347
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_23.tif,BiNPs50nm_120Kvp-215mAs_23.tif,23,120Kvp-215mAs,BiNPs 50nm,120,215,-17.83408532,-843.6083808
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_24.tif,BiNPs50nm_120Kvp-215mAs_24.tif,24,120Kvp-215mAs,BiNPs 50nm,120,215,-26.01051375,-900.3679401
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_25.tif,BiNPs50nm_120Kvp-215mAs_25.tif,25,120Kvp-215mAs,BiNPs 50nm,120,215,-34.54627245,-844.9071489
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_26.tif,BiNPs50nm_120Kvp-215mAs_26.tif,26,120Kvp-215mAs,BiNPs 50nm,120,215,-42.46184487,-793.0822093
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_27.tif,BiNPs50nm_120Kvp-215mAs_27.tif,27,120Kvp-215mAs,BiNPs 50nm,120,215,-15.43991413,-827.2244568
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_28.tif,BiNPs50nm_120Kvp-215mAs_28.tif,28,120Kvp-215mAs,BiNPs 50nm,120,215,-10.58746291,-809.0301126
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_29.tif,BiNPs50nm_120Kvp-215mAs_29.tif,29,120Kvp-215mAs,BiNPs 50nm,120,215,-15.69653717,-836.8013054
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_30.tif,BiNPs50nm_120Kvp-215mAs_30.tif,30,120Kvp-215mAs,BiNPs 50nm,120,215,-11.81271627,-856.4963128
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_31.tif,BiNPs50nm_120Kvp-215mAs_31.tif,31,120Kvp-215mAs,BiNPs 50nm,120,215,-13.90207368,-707.5244806
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_32.tif,BiNPs50nm_120Kvp-215mAs_32.tif,32,120Kvp-215mAs,BiNPs 50nm,120,215,-21.15347226,-820.0046167
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_33.tif,BiNPs50nm_120Kvp-215mAs_33.tif,33,120Kvp-215mAs,BiNPs 50nm,120,215,-27.23848222,-776.6543856
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_34.tif,BiNPs50nm_120Kvp-215mAs_34.tif,34,120Kvp-215mAs,BiNPs 50nm,120,215,-32.31939219,-807.3867191
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_35.tif,BiNPs50nm_120Kvp-215mAs_35.tif,35,120Kvp-215mAs,BiNPs 50nm,120,215,-34.93652988,-814.9284995
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_36.tif,BiNPs50nm_120Kvp-215mAs_36.tif,36,120Kvp-215mAs,BiNPs 50nm,120,215,-41.98290275,-775.9020983
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_37.tif,BiNPs50nm_120Kvp-215mAs_37.tif,37,120Kvp-215mAs,BiNPs 50nm,120,215,-38.0014449,-773.6814765
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_38.tif,BiNPs50nm_120Kvp-215mAs_38.tif,38,120Kvp-215mAs,BiNPs 50nm,120,215,-76.15866457,-768.0453854
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_39.tif,BiNPs50nm_120Kvp-215mAs_39.tif,39,120Kvp-215mAs,BiNPs 50nm,120,215,-67.96519604,-712.3837696
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_40.tif,BiNPs50nm_120Kvp-215mAs_40.tif,40,120Kvp-215mAs,BiNPs 50nm,120,215,-15.94298789,-816.5988587
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_41.tif,BiNPs50nm_120Kvp-215mAs_41.tif,41,120Kvp-215mAs,BiNPs 50nm,120,215,-15.97806097,-761.3769084
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_42.tif,BiNPs50nm_120Kvp-215mAs_42.tif,42,120Kvp-215mAs,BiNPs 50nm,120,215,-20.64232429,-718.3833979
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_43.tif,BiNPs50nm_120Kvp-215mAs_43.tif,43,120Kvp-215mAs,BiNPs 50nm,120,215,-24.6608216,-793.7377192
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_44.tif,BiNPs50nm_120Kvp-215mAs_44.tif,44,120Kvp-215mAs,BiNPs 50nm,120,215,-31.2664825,-829.4945764
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_45.tif,BiNPs50nm_120Kvp-215mAs_45.tif,45,120Kvp-215mAs,BiNPs 50nm,120,215,-26.89908637,-806.2203488
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_46.tif,BiNPs50nm_120Kvp-215mAs_46.tif,46,120Kvp-215mAs,BiNPs 50nm,120,215,-37.29966582,-701.9383211
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_47.tif,BiNPs50nm_120Kvp-215mAs_47.tif,47,120Kvp-215mAs,BiNPs 50nm,120,215,-53.25032546,-689.08937
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_48.tif,BiNPs50nm_120Kvp-215mAs_48.tif,48,120Kvp-215mAs,BiNPs 50nm,120,215,-47.78778365,-743.7276214
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_49.tif,BiNPs50nm_120Kvp-215mAs_49.tif,49,120Kvp-215mAs,BiNPs 50nm,120,215,-78.7542653,-755.6727901
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_50.tif,BiNPs50nm_120Kvp-215mAs_50.tif,50,120Kvp-215mAs,BiNPs 50nm,120,215,-90.43253569,-670.7871043
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_51.tif,BiNPs50nm_120Kvp-215mAs_51.tif,51,120Kvp-215mAs,BiNPs 50nm,120,215,-161.3433071,-861.3422819
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_52.tif,BiNPs50nm_120Kvp-215mAs_52.tif,52,120Kvp-215mAs,BiNPs 50nm,120,215,-109.8449349,-602.4689258
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_53.tif,BiNPs50nm_120Kvp-215mAs_53.tif,53,120Kvp-215mAs,BiNPs 50nm,120,215,-41.07483276,-719.6739772
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_54.tif,BiNPs50nm_120Kvp-215mAs_54.tif,54,120Kvp-215mAs,BiNPs 50nm,120,215,-55.1585083,-865.4516796
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_55.tif,BiNPs50nm_120Kvp-215mAs_55.tif,55,120Kvp-215mAs,BiNPs 50nm,120,215,-40.98081138,-765.6035485
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_56.tif,BiNPs50nm_120Kvp-215mAs_56.tif,56,120Kvp-215mAs,BiNPs 50nm,120,215,-67.03946955,-821.0278545
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_57.tif,BiNPs50nm_120Kvp-215mAs_57.tif,57,120Kvp-215mAs,BiNPs 50nm,120,215,-69.8554885,-622.8371843
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_58.tif,BiNPs50nm_120Kvp-215mAs_58.tif,58,120Kvp-215mAs,BiNPs 50nm,120,215,-51.81375236,-726.4259987
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_59.tif,BiNPs50nm_120Kvp-215mAs_59.tif,59,120Kvp-215mAs,BiNPs 50nm,120,215,-75.32036339,-833.3727875
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_60.tif,BiNPs50nm_120Kvp-215mAs_60.tif,60,120Kvp-215mAs,BiNPs 50nm,120,215,-105.1953422,-665.4206553
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_61.tif,BiNPs50nm_120Kvp-215mAs_61.tif,61,120Kvp-215mAs,BiNPs 50nm,120,215,-111.6836658,-804.2701609
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_62.tif,BiNPs50nm_120Kvp-215mAs_62.tif,62,120Kvp-215mAs,BiNPs 50nm,120,215,-130.1192325,-643.540952
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_63.tif,BiNPs50nm_120Kvp-215mAs_63.tif,63,120Kvp-215mAs,BiNPs 50nm,120,215,-129.7144672,-530.3671836
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_64.tif,BiNPs50nm_120Kvp-215mAs_64.tif,64,120Kvp-215mAs,BiNPs 50nm,120,215,-113.7465494,-821.6589422
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_65.tif,BiNPs50nm_120Kvp-215mAs_65.tif,65,120Kvp-215mAs,BiNPs 50nm,120,215,-225.56926,-602.5470566
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_66.tif,BiNPs50nm_120Kvp-215mAs_66.tif,66,120Kvp-215mAs,BiNPs 50nm,120,215,-34.48885961,-684.5740591
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_67.tif,BiNPs50nm_120Kvp-215mAs_67.tif,67,120Kvp-215mAs,BiNPs 50nm,120,215,-59.21540818,-837.4145431
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_68.tif,BiNPs50nm_120Kvp-215mAs_68.tif,68,120Kvp-215mAs,BiNPs 50nm,120,215,-15.71563205,-680.5512426
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_69.tif,BiNPs50nm_120Kvp-215mAs_69.tif,69,120Kvp-215mAs,BiNPs 50nm,120,215,-61.93996327,-763.6267886
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_70.tif,BiNPs50nm_120Kvp-215mAs_70.tif,70,120Kvp-215mAs,BiNPs 50nm,120,215,-34.69952537,-787.229092
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_71.tif,BiNPs50nm_120Kvp-215mAs_71.tif,71,120Kvp-215mAs,BiNPs 50nm,120,215,-126.8397307,-638.761136
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_72.tif,BiNPs50nm_120Kvp-215mAs_72.tif,72,120Kvp-215mAs,BiNPs 50nm,120,215,-146.7690535,-615.3935833
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_73.tif,BiNPs50nm_120Kvp-215mAs_73.tif,73,120Kvp-215mAs,BiNPs 50nm,120,215,-95.32776596,-858.1277549
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_74.tif,BiNPs50nm_120Kvp-215mAs_74.tif,74,120Kvp-215mAs,BiNPs 50nm,120,215,-184.395682,-756.9095951
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_75.tif,BiNPs50nm_120Kvp-215mAs_75.tif,75,120Kvp-215mAs,BiNPs 50nm,120,215,-126.9990338,-779.2874349
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_76.tif,BiNPs50nm_120Kvp-215mAs_76.tif,76,120Kvp-215mAs,BiNPs 50nm,120,215,-183.2120914,-465.3128709
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_77.tif,BiNPs50nm_120Kvp-215mAs_77.tif,77,120Kvp-215mAs,BiNPs 50nm,120,215,-155.8590804,-530.305383
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_78.tif,BiNPs50nm_120Kvp-215mAs_78.tif,78,120Kvp-215mAs,BiNPs 50nm,120,215,-218.8477714,-622.9861758
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_79.tif,BiNPs50nm_120Kvp-215mAs_79.tif,79,120Kvp-215mAs,BiNPs 50nm,120,215,-69.34744176,-653.6560912
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_80.tif,BiNPs50nm_120Kvp-215mAs_80.tif,80,120Kvp-215mAs,BiNPs 50nm,120,215,-97.60073181,-668.389853
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_81.tif,BiNPs50nm_120Kvp-215mAs_81.tif,81,120Kvp-215mAs,BiNPs 50nm,120,215,-81.35455669,-421.373397
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_82.tif,BiNPs50nm_120Kvp-215mAs_82.tif,82,120Kvp-215mAs,BiNPs 50nm,120,215,-74.49970694,-591.3258204
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_83.tif,BiNPs50nm_120Kvp-215mAs_83.tif,83,120Kvp-215mAs,BiNPs 50nm,120,215,-100.7789993,-611.9413244
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_84.tif,BiNPs50nm_120Kvp-215mAs_84.tif,84,120Kvp-215mAs,BiNPs 50nm,120,215,-199.5488556,-706.7316576
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_85.tif,BiNPs50nm_120Kvp-215mAs_85.tif,85,120Kvp-215mAs,BiNPs 50nm,120,215,-837.9685476,-435.7870214
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_86.tif,BiNPs50nm_120Kvp-215mAs_86.tif,86,120Kvp-215mAs,BiNPs 50nm,120,215,-105.3242083,-669.2876422
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_87.tif,BiNPs50nm_120Kvp-215mAs_87.tif,87,120Kvp-215mAs,BiNPs 50nm,120,215,-283.9600246,-564.6754608
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_88.tif,BiNPs50nm_120Kvp-215mAs_88.tif,88,120Kvp-215mAs,BiNPs 50nm,120,215,-274.3300942,-427.1146514
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_89.tif,BiNPs50nm_120Kvp-215mAs_89.tif,89,120Kvp-215mAs,BiNPs 50nm,120,215,-302.1536483,-614.4945747
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_90.tif,BiNPs50nm_120Kvp-215mAs_90.tif,90,120Kvp-215mAs,BiNPs 50nm,120,215,-272.1893678,-652.3559347
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_91.tif,BiNPs50nm_120Kvp-215mAs_91.tif,91,120Kvp-215mAs,BiNPs 50nm,120,215,-163.7998971,-614.6772737
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_92.tif,BiNPs50nm_120Kvp-215mAs_92.tif,92,120Kvp-215mAs,BiNPs 50nm,120,215,-109.0942609,-678.4059634
C:\Users\danie\OneDrive - University of Exeter\ECM3401 Project\2\img\BiNPs50nm_120Kvp-215mAs_93.tif,BiNPs50nm_120Kvp-215mAs_93.tif,93,120Kvp-215mAs,BiNPs 50nm,120,215,-100.2439802,-769.4473421
